event_id,mode,dataset,sample_id,decode_step,layer_id,head_id,policy,lead_ms,slack_ms,candidate_count,selected_blocks,predicted_blocks,semantic_tp,semantic_fp,semantic_fn
controlled-2558,controlled,hit_81.25,lead_0/rep_12,13,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2559,controlled,hit_81.25,lead_0/rep_13,14,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2560,controlled,hit_81.25,lead_0/rep_13,14,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2561,controlled,hit_81.25,lead_0/rep_13,14,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2562,controlled,hit_81.25,lead_0/rep_14,15,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2563,controlled,hit_81.25,lead_0/rep_14,15,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2564,controlled,hit_81.25,lead_0/rep_14,15,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2565,controlled,hit_81.25,lead_0/rep_15,16,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2566,controlled,hit_81.25,lead_0/rep_15,16,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2567,controlled,hit_81.25,lead_0/rep_15,16,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2568,controlled,hit_81.25,lead_0/rep_16,17,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2569,controlled,hit_81.25,lead_0/rep_16,17,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2570,controlled,hit_81.25,lead_0/rep_16,17,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2571,controlled,hit_81.25,lead_0/rep_17,18,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2572,controlled,hit_81.25,lead_0/rep_17,18,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2573,controlled,hit_81.25,lead_0/rep_17,18,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2574,controlled,hit_81.25,lead_0/rep_18,19,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2575,controlled,hit_81.25,lead_0/rep_18,19,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2576,controlled,hit_81.25,lead_0/rep_18,19,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2577,controlled,hit_81.25,lead_0/rep_19,20,0,0,No-Selected-Prefetch,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2578,controlled,hit_81.25,lead_0/rep_19,20,0,0,History-Last1,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2579,controlled,hit_81.25,lead_0/rep_19,20,0,0,Oracle,0.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2580,controlled,hit_81.25,lead_0.25/rep_0,1,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2581,controlled,hit_81.25,lead_0.25/rep_0,1,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2582,controlled,hit_81.25,lead_0.25/rep_0,1,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2583,controlled,hit_81.25,lead_0.25/rep_1,2,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2584,controlled,hit_81.25,lead_0.25/rep_1,2,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2585,controlled,hit_81.25,lead_0.25/rep_1,2,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2586,controlled,hit_81.25,lead_0.25/rep_2,3,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2587,controlled,hit_81.25,lead_0.25/rep_2,3,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2588,controlled,hit_81.25,lead_0.25/rep_2,3,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2589,controlled,hit_81.25,lead_0.25/rep_3,4,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2590,controlled,hit_81.25,lead_0.25/rep_3,4,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2591,controlled,hit_81.25,lead_0.25/rep_3,4,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2592,controlled,hit_81.25,lead_0.25/rep_4,5,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2593,controlled,hit_81.25,lead_0.25/rep_4,5,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2594,controlled,hit_81.25,lead_0.25/rep_4,5,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2595,controlled,hit_81.25,lead_0.25/rep_5,6,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2596,controlled,hit_81.25,lead_0.25/rep_5,6,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2597,controlled,hit_81.25,lead_0.25/rep_5,6,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2598,controlled,hit_81.25,lead_0.25/rep_6,7,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2599,controlled,hit_81.25,lead_0.25/rep_6,7,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2600,controlled,hit_81.25,lead_0.25/rep_6,7,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2601,controlled,hit_81.25,lead_0.25/rep_7,8,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2602,controlled,hit_81.25,lead_0.25/rep_7,8,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2603,controlled,hit_81.25,lead_0.25/rep_7,8,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2604,controlled,hit_81.25,lead_0.25/rep_8,9,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2605,controlled,hit_81.25,lead_0.25/rep_8,9,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2606,controlled,hit_81.25,lead_0.25/rep_8,9,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2607,controlled,hit_81.25,lead_0.25/rep_9,10,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2608,controlled,hit_81.25,lead_0.25/rep_9,10,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2609,controlled,hit_81.25,lead_0.25/rep_9,10,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2610,controlled,hit_81.25,lead_0.25/rep_10,11,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2611,controlled,hit_81.25,lead_0.25/rep_10,11,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2612,controlled,hit_81.25,lead_0.25/rep_10,11,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2613,controlled,hit_81.25,lead_0.25/rep_11,12,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2614,controlled,hit_81.25,lead_0.25/rep_11,12,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2615,controlled,hit_81.25,lead_0.25/rep_11,12,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2616,controlled,hit_81.25,lead_0.25/rep_12,13,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2617,controlled,hit_81.25,lead_0.25/rep_12,13,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2618,controlled,hit_81.25,lead_0.25/rep_12,13,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2619,controlled,hit_81.25,lead_0.25/rep_13,14,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2620,controlled,hit_81.25,lead_0.25/rep_13,14,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2621,controlled,hit_81.25,lead_0.25/rep_13,14,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2622,controlled,hit_81.25,lead_0.25/rep_14,15,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2623,controlled,hit_81.25,lead_0.25/rep_14,15,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2624,controlled,hit_81.25,lead_0.25/rep_14,15,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2625,controlled,hit_81.25,lead_0.25/rep_15,16,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2626,controlled,hit_81.25,lead_0.25/rep_15,16,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2627,controlled,hit_81.25,lead_0.25/rep_15,16,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2628,controlled,hit_81.25,lead_0.25/rep_16,17,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2629,controlled,hit_81.25,lead_0.25/rep_16,17,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2630,controlled,hit_81.25,lead_0.25/rep_16,17,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2631,controlled,hit_81.25,lead_0.25/rep_17,18,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2632,controlled,hit_81.25,lead_0.25/rep_17,18,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2633,controlled,hit_81.25,lead_0.25/rep_17,18,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2634,controlled,hit_81.25,lead_0.25/rep_18,19,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2635,controlled,hit_81.25,lead_0.25/rep_18,19,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2636,controlled,hit_81.25,lead_0.25/rep_18,19,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2637,controlled,hit_81.25,lead_0.25/rep_19,20,0,0,No-Selected-Prefetch,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2638,controlled,hit_81.25,lead_0.25/rep_19,20,0,0,History-Last1,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2639,controlled,hit_81.25,lead_0.25/rep_19,20,0,0,Oracle,0.25,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2640,controlled,hit_81.25,lead_0.5/rep_0,1,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2641,controlled,hit_81.25,lead_0.5/rep_0,1,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2642,controlled,hit_81.25,lead_0.5/rep_0,1,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2643,controlled,hit_81.25,lead_0.5/rep_1,2,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2644,controlled,hit_81.25,lead_0.5/rep_1,2,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2645,controlled,hit_81.25,lead_0.5/rep_1,2,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2646,controlled,hit_81.25,lead_0.5/rep_2,3,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2647,controlled,hit_81.25,lead_0.5/rep_2,3,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2648,controlled,hit_81.25,lead_0.5/rep_2,3,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2649,controlled,hit_81.25,lead_0.5/rep_3,4,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2650,controlled,hit_81.25,lead_0.5/rep_3,4,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2651,controlled,hit_81.25,lead_0.5/rep_3,4,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2652,controlled,hit_81.25,lead_0.5/rep_4,5,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2653,controlled,hit_81.25,lead_0.5/rep_4,5,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2654,controlled,hit_81.25,lead_0.5/rep_4,5,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2655,controlled,hit_81.25,lead_0.5/rep_5,6,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2656,controlled,hit_81.25,lead_0.5/rep_5,6,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2657,controlled,hit_81.25,lead_0.5/rep_5,6,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2658,controlled,hit_81.25,lead_0.5/rep_6,7,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2659,controlled,hit_81.25,lead_0.5/rep_6,7,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2660,controlled,hit_81.25,lead_0.5/rep_6,7,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2661,controlled,hit_81.25,lead_0.5/rep_7,8,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2662,controlled,hit_81.25,lead_0.5/rep_7,8,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2663,controlled,hit_81.25,lead_0.5/rep_7,8,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2664,controlled,hit_81.25,lead_0.5/rep_8,9,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2665,controlled,hit_81.25,lead_0.5/rep_8,9,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2666,controlled,hit_81.25,lead_0.5/rep_8,9,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2667,controlled,hit_81.25,lead_0.5/rep_9,10,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2668,controlled,hit_81.25,lead_0.5/rep_9,10,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2669,controlled,hit_81.25,lead_0.5/rep_9,10,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2670,controlled,hit_81.25,lead_0.5/rep_10,11,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2671,controlled,hit_81.25,lead_0.5/rep_10,11,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2672,controlled,hit_81.25,lead_0.5/rep_10,11,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2673,controlled,hit_81.25,lead_0.5/rep_11,12,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2674,controlled,hit_81.25,lead_0.5/rep_11,12,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2675,controlled,hit_81.25,lead_0.5/rep_11,12,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2676,controlled,hit_81.25,lead_0.5/rep_12,13,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2677,controlled,hit_81.25,lead_0.5/rep_12,13,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
controlled-2678,controlled,hit_81.25,lead_0.5/rep_12,13,0,0,Oracle,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-2679,controlled,hit_81.25,lead_0.5/rep_13,14,0,0,No-Selected-Prefetch,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-2680,controlled,hit_81.25,lead_0.5/rep_13,14,0,0,History-Last1,0.5,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;10;11;12;13;14;15;16;17;18;19;20;21;22,13,3,3
